Nederlands;Gronings
Haar ogen glimmen en ondanks haar leeftijd hield ze mijn bedoeling uit: Kom er in, je komt net op tijd!;Heur oogies glommen en ondanks heur leeftied haar ze mien bedoulen vot deur: ‘Kom der in, komst net op tied!
Daar had ze nog nooit aan gedacht, dat de politie hier in haar eigen huis aan de snustern ging in haar administratie.;Doar haar ze nog noeit aan docht, dat plietsie hier in heur aigen hoes aan snuustern ging in heur administroatsie.
Ze noemden haar stilkes niet voor niets: Mijn sneeuw, hoewel ze ver weg was van rook.;Ze nuimden heur stilkes nait veur niks: ‘Mien snödde’, teminnen as ze wied genogt oet rook was.
De cirkel waar hij weer wou vliegen, maakte hij een gedegen geluid en vroeg hem of hij graag wilde dat hij weg zou gaan.;Krek dou e wieder vlaigen wol, moakte hai n neudelnd geluud en vroug e bol of dij groag wol dat e vot goan zol.
Vanzelf bleef de baas er net zoals om door te vertellen maar op zo'n manier toch een soort tekenen of zeggen man: het wordt tijd.;Vanzulf bleef boas der netgliek um deur vertellen mor geven op zo’n menaaier toch n soort taiken òf zeg man: t wordt tied.
Boas probeerde me nog eens in de stoel te zetten, maar ik stond heel stil, zei hij en liep naar de deur.;Boas perbaaierde mie nog weer in stoule te proten mor ik hail poot stief, zee ‘moi’ en luip noa deure.
Snoeuw werk denken ze vanuit de directiezaal, op het vaderland is het ja alle dag vakantie.;‘Sneu waark’ dinken ze vanoet direktiestoule, ‘op Paitershouve is t ja aal doage vekaansie’.
Vormig herenhuis, met grote tuinen en met grachten die om daar heen stromen, stond dicht bij het dorp.;Veurnoame herenhoes, mit grode toenen en mit grachten der omtou doar swoanen ien dreven, ston stoef bie dörp.
Ze kreeg daar ook geen kans in, omdat ik van geluk niets anders dan een om me heen wilde springen om deze topprestatie.;Ze kreeg doar ook gain kans tou, omreden dat ik van bliedschop niks aans dee as n wilde om mie tou springen om dizze topprestoatie.
Nou dat kan waar zijn, want die winter was het dat ik met schouders een paar keer met mijn heup op het ijs terechtkwam.;Nou dat kin woar wezen, want dij winter was t dat k mit scheuveln even maal mit mien heufd op t ies terecht kommen bin.
Hebben jullie nooit mijn naam in de krant gelezen, of hebben jullie vroeger nooit naar de bekijkkaast naar het schuifje gekeken?;Hebben joe nooit mien noam in kraant lezen, of hebben joe vrouger nooit noar de kiekkaast noar t scheuveln keken?
Samen hadden ze genoten van die overtuiging en waren ze tevreden met elke dag dat ze elkaar weer de volgende morgen konden ontmoeten.;Soam haren ze genogt dieverdoatsie en wazzen tevree mit elke dag dat ze mekoar weer goimörgen touwènsen konnen.
En toen het huis een keer een week leeg stond, had ik hem van boven tot beneden leeg, zei tante een beetje schuldig.;En dou t hoeske n moal n week leeg ston, heb k hom van boven tot onder leeg had”, zee taande n lutbeetje schuldeg.
Billy past de dag nuver op de stee waar ik hem heb gewuld en de kleur middenbruin komt wel de dag bij de kleur kaars.;Billy paast oardeg nuver op t stee doar k hom hebben wol en de kleur middenbroen komt wel oardeg bie kaarzenkleur.
Hij droeg een dikke zwarte bril op met sterke glazen, die hij enkel met de middelvinger tegen de neusworrel omhoog drukte.;Hai haar n dikke swaarde bril op mit staarke gloazen, dij e aingoal mit middelvinger tegen neusworrel omhoog drukte.
Nou wist ik in het eind dat, zei de schoonmoeder, wanneer er maar een gevuld koek op tafel komt.;“Nou wist wel in t inde hè”, zee schoonmoeke, “as der moar n gevulde kouke op toavel komt.”
Misschien moet het in zons geval bijvoorbeeld met 0,05 procent omhoog, maar dat moeten we dan maar voor de hand nemen.;Meschain mout belasten in zonen geval bv. mit 0,05 persìnt omhoog, moar dat mouten we din mor veur laif nemen.
In het licht van een lantaarnspoor, om en bij dertig meter van ons standpunt, staat een witte politieauto.;In de gloud van n lanteern, om en bie datteg meter vanòf ons stee op stand, staait n widde plietsieauto.
Op de tafel staat een platte, nieuwmodieuze bekijkkaste, op de vloer naast een stoel van stuurtje ligt een nieuwe;Op de toavel staait n pladde nijmoodse kiekkaaste, op de vlouer noast n stoule van stuutsiekoor ligt n nije
Ik heb het gevoel dat ik thuisgekomen ben: mijn zware pokkel wordt een vijand, de sier speelt op en de glintern worden nat.;k Heb t gevuil dat ik thuuskom: mien swoare pokkel wordt n vijaand, zeerte speult op en de glimmers worden nat.
Ik naai me op een rots, ik haal wat lucht uit de longen, ik laat een frisse wind en ik stuur een sms naar haar;Ik nuzzel mie op n rotse, k bölk wat locht uut de longen, k loat n vrizze wind en k stuur n sms noar
Wel zie ik hem in mijn geheugen nog met hoofd naar beneden lopen en rode zakdoek altijd aan de ogen!;Wel zai k hom in mien herinnerns nog mit kop noar beneden lopen en rooie buusdouk aalgedureg aan d'ogen!
Met zwemmen, doen, met vallen en 13 opstaan, krijgen ze het toch klaar, door zoveel mogelijk samen te werken.;Mit zwougen, gedounte, mit valen en 13 opstoan, kriegen ze t toch kloar, deur zoveul meugelk soam te waarken.
Zo lijkt het dat, als we kunnen wachten, iedereen goud zal komen ondanks dat anderen weer wat anders bedoeld hebben en mensen verlegen kregen.;Zo liekt t dat, as wie wachten kinnen, ales goud kommen zal ondanks dat aandern weer wat aans bedocht haren en minsen roezie kregen.
Als ik dan ook nog aan de natuur denk die alles zo makkelijk klopt zoals het lijkt, zie ik het allemaal voor mij.;As k din ook nog dink aan de netuur dij alles zo makkelk kloarkrigt zoas t liekt, zai k t aalmoal veur mie.
In de kracht van de jeugd kon noch kraai voortbrengen, zonder erfgenaam ben ik uit mijn eigen keuze, zonder naaktheid.;Ien kracht van jeugd kiend noch kraai verwekt, zunder aarfgenoam bin ik oet aigen keur, zunder noageslacht.
Assen uit de trein gezet' 'Er zat een opgewonden vrouw tegenover mij en die dacht een opmerking over mijn kleding te moeten maken.;Assen uit de trein gezet' 'Der zat een opgedoft wijf tegenover me en die dacht een opmerking te moeten maken over mijn kleding.
En altijd vloog ik bij mensen binnen of ik moest hotels, wachtkamers binnen, omdat er toch geen plas meer zou komen.;En altied vlaig k bie minsken binnen of mout ik hotels, wachtkoamers in, omreden dat der den toch noch weer n plas komt.
Integendeel, neurowetenschappelijk onderzoek suggereert dat religiositeit eerder een kenmerk is dan een emotionele eigenschap.;Tegenworreg neurowaitenschoppelk onderzuik suggereert dat religiositeit eerder n kenvermogende as n emotionele aigenschop is.
"Toen we later weer thuis waren met een dikke mat vol snoep, zei mijn vader: ""Nou gaan we zeker wel delen, hè?";Dou wie den loater weer thoes waren mit n dikke madde vol slik, zee mien pa: “Nou goan wie zeker wel dailen, hè?”
Nou uitkijk, hè?, zei ze, terwijl ze aan je broertje dacht. Mooi gingen mijn broertjes;“Nou oetkieken, hè?”, zee ze, “en om dien bruiertje denken.” Dapper gingen mien bruiertje
En de cv-kessel mocht we van nu af of aan absoluut niet meer gebruiken, de stekker ging er uit en de gaskran werd dicht gedraaid.;En cv-kedel mog wie van nou of aan absoluut nait meer bruken, stekker ging der oet en gaskroan wer dichtdraaid.
Dus zei ik: Kom er maar vlug in. Een monteur was groot en dik, had een broekje en een hangsnoer.;Dus ik zee: ”Kom der mor gaauw ien.” Aine monteur was groot en dik, haar n buukje en n hangsnor.
Waarom dat die kleine Oele, die de uitgever van het prachtige boek is, al dat mooi verpakt in ABN?;Woarom dat dij lutje Oele, dat is d’oetgever van t prachtbouk, aal dat moois verpakt in ABN?
Zal ik mijn verkoopcijfers en zo te maken hebben, met boekpromotie, dan is wijze en vast marktonderzoek naartoe.;Zel wel mìt verkoopsievers en zo te moaken hemmen, mit boekpromootsie, doar is wis en vast maartonderzuik noar doan.
Terry laat zichzelf niet zo maar in de kaart kijken en ook maar niet geloven dat hij open kaart speelt, zijn kaart is niet vergeven!;Terry loat zok nait zo mor in de koart kieken en leuf ook mor nait dat e open koart speult, zien koart is nait vergeven!
Hij loopt door naar de fietsboer, blijft dan stil staan en gaat terug, alsof hij iets vergeten is.;Hai lopt deur noar de fietsenboer, blift dìn stokstief stoan en gait weerom, dut net of e wat vergeten is.
De zielstraat ging onverwacht naar het ziekenhuis en ja, zo'n jonge schoolmeester kun je multifunktioneel inzetten.;Zielstroa ging onverdachts noar t ziekenhuus en ja, zo’n jonge schoolmeester kun je multifunktioneel ienzetten.
Met een grote krul was het ineens weer blauwgroen en aan zijkanten leken er wel rode vlammen uit te groeien.;Mit n grode krul was t inains weer blaauweg gruin en aan ziedkaanten leken der wel rode vlammen oet te gruien.
De herders keken wat verdwenen in het veld rond en gingen ernaar met een slakkegang met al hun schapen op weg naar;De herders keken wat verdwoasd ien ‘t rond en gingen dou mit n slakkegangetje mit al heur schoapkes op pad noar
De eerbabbel zette haar moeder allemaal op een patroonstel, een kleine vlam van zichzelf, wat toen het ging kwalen.;Eerabbels haar moeke aal op n paitereuliestel zet, n klaain vlamke vanzulf, wat aans ging t kwaalmen.
De wind zweefde door haar jas en ze kon nauwelijks op de benen blijven, zo wendde de wind om haar tou.;De wind poestte deur heur jazze en zai kon amper op de bainen blieven, zo aggewaaierde de wind om heur tou.
Zijn vriendelijkheid brak de muur om haar heen door en voor ze daar verdacht was, had ze hem haar zorgen verteld.;Zien vrundelkheid deurbrak de muur om heur tou en veur dat ze der op verdacht was, haar ze hom heur zörgen verteld.
Aan het eerste heb ik geprobeerd: Tuspreken of preek, wat er ook uitkomt, heb je het ja mooi gezegd.;Aan t ìnne perbaaierde ik: ‘tousproak of preek, wat mokt oet, hest t ja schier zegd’.
Ze staat verbaasd met twee bosbloemen in handen, trekt schouders op, legt haar op de achterbank en dut de deur dicht.;Ze staait verboasd mit twij bos bloumen ien handen, trekt scholders op, legt heur op achterbaank en dut deur dicht.
De moordenaar wil met geen mogelijkheid meer naar buiten, hij is genezen en het geen tijd meer in de vensterbank zitten.;Moortje wil mit gain meugelkhaid meer noar boeten, hai is genezen en het gain oareghaid meer in vensterbaank zitten.
Het plukken van de bloemen gaat zitten op het gat proeven van de tudeltoenen kijkt rond, knept een slak in de groen en stopt hem in de mond.;Plukt bloumkes gaait zitten op gat pruift tudeltoanen kikt rond, kniept n slak in groes en stopt hom in mond.
Je hebt net gezegd dat je er allemaal bent gekomen, maar als we kamergenoten met je door het pand lopen, kunnen ze je niet.;Hest net zegd dast der aalgedureg kwamst, mor as wie koamerbraid mit die deur t pand lopen, kinnen ze die nait.
Goudrenetten dertig sint, een emmer aardappelen, deze week twee kwartjes, met vergelijking een dikke praai, enzovoort...;Goldrenetten datteg sint, n emmer eerappels, dizze weke twij kwartjes, mit vergees n dikke praai, enz...' k
"Moeder schrikt: ""Wie heb je daar bij?"" ""Nee, ik ben helemaal alleen thuis."" ""Lokst!";Moeke verschrikt: 'Wel hest doar bie die?' 'Gainaine, k ben haildal allaint in hoes.' 'Lokst!
"Op zondag op de biljart krijgt een van de jongens een belletje van een anoniem: ""Telefoon!";Smoandags op t biljarten krigt ain van d'jongs aaid n belletje van n anonieme: 'Teelefoooon!
Als de twee mannen na een verhuizing weer bij hun volk waren, duurde het niet lang of een hele legermacht van;Toun de twij mannen noa n vermuiende raaize weer weer bie heur volk waren, duurde t nait laank of n haile legermacht van
"Zij heeft toch blijkbaar in de gaten gezeten dat er iets mis is: ""Als jullie dan geen familie van mij zijn, zijn jullie dan niet";Zai het nou toch bliekboar ien de goaten dat ter wat mis is: ”Binnen joe din gain femilie van mie, binnen joe din nait
"De kleur schuift haar uit en ze nam duizend excuses: ""Sorry meneer haar, neem me toch niet kwalijk.""";Kleur schut heur oet en ze mokt doezend excuses: ”Sorry meneer heur, neem mie toch nait kwoalek.
De rivier van dit land heeft geen mensen alleen die doorgaan voor soldaten en tanks verscheurde huizen van de stad;Rivièra van dit laand gain minsen allinneg zai dij deurgoan veur soldoaten en tanks kapotschoten hoezen van t stee
Ze lag daar naast de weg bij het puin aan de kant onschuldig in het zand langs een wang krullen zwart met rood de;Ze lag doar noast t pad bie t puun aan kaant onschuld in t zaand langs n waang krulletjes swaart mit rood de
"Zullen er nog eens dammen bij ons aan boord gaan? ""Ik weet het niet."" ""Om vijf uur zal het wel drukker zijn.";"""Zollen der dammee nog gounent bie ons instappen?"" ""Ik wait nait."" ""Om vief uur zel t wel drokker wezen."
Een onbewoond verkleurd huis zoals het eruit ziet, bloemen, een kat en een zon zoals hij oma uitsteekt.;n Onbewoonboar verkloard hoes zo t liekt, bloumkes, n poes en n zun zo as hai oma oetstukt.
Daar stond ik voor het andere pashokje en gelijk steekt een blote arm naar buiten die wat verder grijpt en voelt.;Doar ston k veur t aander pashokje en geliek stekt n blode aarm noar boeten dij wat hinneweer griept en vuilt.
Het was allemaal stil en de buurman piepte nog dat er niets mis was met deze broek en dat hij de buurman zou helpen met zuigen.;t Was eefkes stil en buurman pebaaierde nog dat ter niks mis was mit dizze boksem en dat hai buurman helpen zol mit zoagen.
De buren die ze in de winkel tegenkwamen vroegen haar al of ze aan hamster was en of waspoeder op de bon kwamR.;Noabers dij ze in de winkel tegenkwammen harren al vroagd of ze aan hamstern was en of waspoeder op de bon kwamR.
De gronden, van polders, maars, dik en wad, door alle molens bedorven, veroorzaakte de aalmoezucht een ramp;Grunnen, van polders, moaren, diek en wad, deur lèlke meulens bedörven, verwekte aalbegeern n ramp
Hier ligt een hele zak vol met groene spieren, plotseling roup het engelje, dat zorg moest, dat wij;“Hier ligt n haile zak vol mit gruine spiertjes,” ruip inains t engeltje, dat zörgen mos, dat ons
"Maar toen hij uiteindelijk zijn ogen weer opende, zei hij: ""Het is te proberen."" En toen liet hij het regenen.";Mor dou e op t leste zien ogen weer open dee, zee e: “t Is te perbaaiern.” En dou luit e t regen.
Bij de wachtwagen staan ondertussen een paar mannen een sigaretje te roken en wachten of wat er zal gebeuren.;Bie de wachtende voelnisauto stoan ondertussen n poar kirrels n sigretje te roken en wachten òf wat of der gebeuren zel.
de buurman loopt met de kenner naar de kenner die voor mijn deur aan de rand van de weg staat.;d’Overbuurman lopt mit de voelnisman mit noar de voelnis dij veur mien deure op de kaande van de weg staait.
